node_id,longitude,latitude
50956,2.3331221,48.8885694
50957,2.3335203,48.8892303
50958,2.273102,48.8562579
50959,2.2729146,48.8563483
50960,2.2727945,48.8563883
50961,2.2726461,48.8564651
50962,2.271804,48.8562513
50963,2.2725786,48.8557197
50964,2.2725994,48.8557058
50965,2.272609,48.8556942
50966,2.2725239,48.8565536
50967,2.2724679,48.8565745
50968,2.2721882,48.8566716
50969,2.2532283,48.8794299
50970,2.2532727,48.8794183
50971,2.25353,48.8793504
50972,2.2542897,48.8791501
50973,2.2543016,48.879147
50974,2.2648263,48.8881037
50975,2.2648991,48.8880654
50976,2.2649925,48.8880162
50977,2.2655992,48.8876962
50978,2.2657918,48.8875946
50979,2.2658353,48.8875717
50980,2.2667856,48.8870704
50981,2.2673457,48.8867729
50982,2.2675729,48.8866523
50983,2.2687832,48.8860097
50984,2.2587931,48.8810359
50985,2.277956,48.8917865
50986,2.2779733,48.89177
50987,2.278084,48.8916698
50988,2.2782758,48.8914799
50989,2.2610624,48.8904183
50990,2.2606944,48.8902402
50991,2.2605296,48.8901469
50992,2.2603443,48.8899962
50993,2.3055101,48.874947
50994,2.3061615,48.8748469
50995,2.3061886,48.874851
50996,2.3145188,48.8737705
50997,2.3144419,48.8747453
50998,2.2547577,48.8813355
50999,2.2547949,48.8813335
51000,2.255669,48.8812656
51001,2.2742665,48.8924429
51002,2.27425,48.8924623
51003,2.2738142,48.8929509
51004,2.2736328,48.8931589
51005,2.3109066,48.8727789
51006,2.3122448,48.8723184
51007,2.3124642,48.8722526
51008,2.2588522,48.881178
51009,2.2589402,48.8813549
51010,2.258951,48.8813909
51011,2.2589533,48.88142
51012,2.3143358,48.873658
51013,2.3136506,48.8735401
51014,2.3122923,48.8733
51015,2.311898,48.8731877
51016,2.3115842,48.8730993
51017,2.3113466,48.8730264
51018,2.3110402,48.8729304
51019,2.3109059,48.8728874
51020,2.2496399,48.8754556
51021,2.2498045,48.875419
51022,2.2499021,48.8753974
51023,2.2512338,48.8750663
51024,2.2512789,48.8750557
51025,2.2513473,48.8750378
51026,2.2514722,48.8750058
51027,2.252078,48.8748583
51028,2.2521305,48.8748466
51029,2.2648579,48.888293
51030,2.2649242,48.8883217
51031,2.2659122,48.8887495
51032,2.2660001,48.8887873
51033,2.2661325,48.8888445
51034,2.2661797,48.888865
51035,2.2665063,48.8890062
51036,2.2666629,48.8890736
51037,2.2671147,48.889266
51038,2.2674616,48.8894137
51039,2.2684121,48.8898147
51040,2.2685656,48.8898794
51041,2.2687736,48.8899714
51042,2.2690084,48.8900752
51043,2.2690425,48.8900903
51044,2.2693891,48.8902436
51045,2.269575,48.8903259
51046,2.2697432,48.8904003
51047,2.2698011,48.8904258
51048,2.2698645,48.8904539
51049,2.2699486,48.8904911
51050,2.2702392,48.890615
51051,2.2702585,48.8906232
51052,2.2703654,48.8906688
51053,2.2703994,48.8906852
51054,2.2546819,48.8814413
51055,2.2547007,48.8814616
51056,2.2551736,48.8820085
51057,2.2552073,48.8820454
51058,2.2726304,48.8962627
51059,2.2744072,48.8924163
51060,2.2744499,48.8924338
51061,2.2753916,48.8928245
51062,2.2757767,48.8929843
51063,2.2758951,48.8930354
51064,2.2761651,48.8931518
51065,2.2762843,48.8932029
51066,2.2764313,48.893266
51067,2.2559797,48.88124
51068,2.2559992,48.8812387
51069,2.2584767,48.8810618
51070,2.2585643,48.8810535
51071,2.2730431,48.8967394
51072,2.2729129,48.8966676
51073,2.2508571,48.8768376
51074,2.2508811,48.8768689
51075,2.2510099,48.8770069
51076,2.2511166,48.8771293
51077,2.2511319,48.8771459
51078,2.251168,48.8771886
51079,2.2516342,48.8777333
51080,2.2516632,48.8777652
51081,2.2517112,48.8778232
51082,2.2518059,48.8779175
51083,2.2518219,48.8779421
51084,2.2524254,48.878659
51085,2.2530209,48.8793562
51086,2.2530485,48.879388
51087,2.2585951,48.8809051
51088,2.258409,48.8805292
51089,2.2583901,48.8804894
51090,2.2583563,48.880417
51091,2.253175,48.8795465
51092,2.2531999,48.8795789
51093,2.2532728,48.8796754
51094,2.2540899,48.8807568
51095,2.2544367,48.8811621
51096,2.2545137,48.8812473
51097,2.2545382,48.881273
51098,2.2732078,48.854249
51099,2.2734512,48.8546762
51100,2.2734563,48.8546857
51101,2.2746956,48.8537866
51102,2.2742082,48.853912
51103,2.2732726,48.8541527
51104,2.2748839,48.8537886
51105,2.2748928,48.853767
51106,2.2748906,48.8537447
51107,2.2748775,48.8537241
51108,2.274855,48.8537074
51109,2.2748254,48.8536965
51110,2.274792,48.8536925
51111,2.2747584,48.8536958
51112,2.2747284,48.8537061
51113,2.274705,48.8537223
51114,2.2746909,48.8537427
51115,2.2746877,48.8537649
51116,2.2747137,48.8538054
51117,2.2747401,48.8538193
51118,2.2747718,48.8538268
51119,2.2748056,48.8538272
51120,2.2748377,48.8538203
51121,2.304724,48.8232786
51122,2.3045304,48.8231853
51123,2.3119832,48.8224384
51124,2.3120976,48.8226683
51125,2.3121195,48.8227124
51126,2.3063021,48.8215455
51127,2.3064437,48.8213907
51128,2.3121361,48.822405
51129,2.3119039,48.8224562
51130,2.3108203,48.8226995
51131,2.3097124,48.8229482
51132,2.3111929,48.8209522
51133,2.310937,48.8211399
51134,2.2520228,48.8762258
51135,2.2514163,48.8751597
51136,2.2513937,48.8751202
51137,2.2773178,48.8825325
51138,2.2774447,48.8825036
51139,2.2774788,48.8824958
51140,2.2775301,48.8824842
51141,2.2775463,48.8824805
51142,2.2776635,48.8824538
51143,2.2802823,48.8818468
51144,2.2805941,48.8817743
51145,2.2806743,48.8817556
51146,2.2631706,48.8937498
51147,2.2628767,48.8935311
51148,2.2626163,48.8933373
51149,2.262243,48.89293
51150,2.2621338,48.8927777
51151,2.3729059,48.8372024
51152,2.3728622,48.8372363
51153,2.3728324,48.8372653
51154,2.3725846,48.837478
51155,2.3725698,48.8375181
51156,2.3725763,48.8375376
51157,2.3734381,48.8374566
51158,2.3732623,48.8373726
51159,2.3727143,48.8371146
51160,2.3723228,48.8369115
51161,2.3719678,48.8367313
51162,2.3015014,48.8642473
51163,2.2998509,48.8652589
51164,2.2752744,48.8512132
51165,2.2752359,48.8512632
51166,2.2751841,48.8513301
51167,2.2751393,48.8513774
51168,2.2747154,48.8516218
51169,2.2745874,48.8516956
51170,2.2742139,48.851911
51171,2.2741462,48.85195
51172,2.2509238,48.8363397
51173,2.2509325,48.8363291
51174,2.2510759,48.8361545
51175,2.2510911,48.836136
51176,2.2511189,48.8361022
51177,2.3582184,48.8455453
51178,2.3610756,48.8464829
51179,2.3608631,48.8466269
51180,2.3608878,48.8466699
51181,2.3609191,48.8467271
51182,2.3609312,48.8467366
51183,2.3611937,48.8465603
51184,2.361141,48.8465242
51185,2.3594135,48.8419291
51186,2.3595689,48.8417148
51187,2.3584405,48.841674
51188,2.3598651,48.8412494
51189,2.3599523,48.8412279
51190,2.3600077,48.8410263
51191,2.3607758,48.8410963
51192,2.3609555,48.8411625
51193,2.3217242,48.8722336
51194,2.32168,48.872296
51195,2.3216333,48.8723629
51196,2.3215143,48.8725274
51197,2.3209779,48.8732912
51198,2.3208954,48.8734005
51199,2.3205681,48.8738852
51200,2.320302,48.8742867
51201,2.3201811,48.8744474
51202,2.3201633,48.8744711
51203,2.3201616,48.8744734
51204,2.320137,48.8745062
51205,2.320115,48.8745382
51206,2.3201058,48.8745518
51207,2.3174069,48.8741805
51208,2.3161491,48.873963
51209,2.3160024,48.8739376
51210,2.3126824,48.8402326
51211,2.3126381,48.8402699
51212,2.3120938,48.8407282
51213,2.3252756,48.8199064
51214,2.3253127,48.819897
51215,2.3254043,48.8198771
51216,2.325494,48.8198577
51217,2.3481426,48.8202547
51218,2.348178,48.8202644
51219,2.3484639,48.8203504
51220,2.3491756,48.8205425
51221,2.3492234,48.8205555
51222,2.3492462,48.8205616
51223,2.3492816,48.8205716
51224,2.3496733,48.8206791
51225,2.3497118,48.8206898
51226,2.3504561,48.8208908
51227,2.3504936,48.8209009
51228,2.3505263,48.8209098
51229,2.3563785,48.820099
51230,2.3564956,48.8200071
51231,2.3567241,48.8198371
51232,2.3567803,48.8197964
51233,2.3568693,48.8197366
51234,2.3570596,48.8195916
51235,2.3571862,48.8194987
51236,2.3572973,48.8194238
51237,2.3574022,48.819359
51238,2.3575102,48.8193004
51239,2.3575753,48.819265
51240,2.3576899,48.8192076
51241,2.3578113,48.8191578
51242,2.3579745,48.8190989
51243,2.350737,48.8210409
51244,2.3505202,48.8209823
51245,2.3504863,48.8209729
51246,2.3497373,48.8207663
51247,2.3497194,48.8207614
51248,2.3496752,48.8207492
51249,2.3496353,48.8207382
51250,2.3492436,48.8206291
51251,2.3492093,48.8206191
51252,2.3489999,48.8205618
51253,2.3482022,48.8203435
51254,2.3481381,48.8203263
51255,2.3481042,48.8203174
51256,2.3479483,48.8202763
51257,2.3477868,48.8202303
51258,2.347751,48.8202202
51259,2.347053,48.8200287
51260,2.3462949,48.8198203
51261,2.3462545,48.8198092
51262,2.346216,48.8197984
51263,2.3458068,48.8196784
51264,2.3452684,48.8195324
51265,2.3451888,48.8195197
51266,2.3450928,48.8195089
51267,2.3448292,48.8194952
51268,2.3447641,48.8194924
51269,2.3447209,48.8194912
51270,2.3446828,48.8194901
51271,2.3445831,48.8194899
51272,2.3601236,48.8261698
51273,2.3602855,48.8261849
51274,2.360655,48.8262331
51275,2.3607406,48.8262432
51276,2.3618586,48.8263893
51277,2.3630368,48.8265526
51278,2.2958104,48.8792756
51279,2.2958062,48.8792571
51280,2.2958111,48.8792386
51281,2.2958467,48.8792087
51282,2.2958743,48.8792008
51283,2.2959043,48.8791995
51284,2.2959333,48.8792048
51285,2.295958,48.8792162
51286,2.2959755,48.8792322
51287,2.2959838,48.8792512
51288,2.2959821,48.879271
51289,2.2959705,48.8792892
51290,2.2959503,48.8793039
51291,2.2959254,48.879313
51292,2.2958973,48.8793164
51293,2.2958691,48.8793138
51294,2.2958435,48.8793055
51295,2.2958233,48.8792923
51296,2.3328604,48.8809231
51297,2.3328824,48.8809694
51298,2.3331122,48.881413
51299,2.3332781,48.8808764
51300,2.3334321,48.8811756
51301,2.3334482,48.8812053
51302,2.3334865,48.8812789
51303,2.3766509,48.8305858
51304,2.3766263,48.8305721
51305,2.2720018,48.844622
51306,2.2728572,48.8455178
51307,2.273255,48.8459343
51308,2.2740043,48.8466968
51309,2.2743081,48.8470202
51310,2.2743372,48.8470512
51311,2.2745221,48.8472437
51312,2.2756778,48.8484225
51313,2.2757502,48.8484963
51314,2.2769545,48.8497293
51315,2.2772897,48.8500727
51316,2.2778413,48.8506385
51317,2.3774464,48.831016
51318,2.3769703,48.8307501
51319,2.3769145,48.8307226
51320,2.3768761,48.8307036
51321,2.2643309,48.847973
51322,2.2646734,48.8479211
51323,2.2648166,48.8478994
51324,2.3316202,48.8333423
51325,2.3311211,48.8347583
51326,2.3301088,48.8351109
51327,2.3323687,48.8341231
51328,2.332503,48.8342149
51329,2.3325976,48.8343402
51330,2.3326168,48.8343755
51331,2.3326229,48.834395
51332,2.3324894,48.8334791
51333,2.3325624,48.8334521
51334,2.332603,48.8334371
51335,2.3319269,48.8349447
51336,2.3317625,48.8349295
51337,2.331663,48.8349163
51338,2.3315981,48.8348852
51339,2.3313995,48.8347592
51340,2.2781553,48.8361332
51341,2.2781424,48.8361011
51342,2.3050622,48.8347515
51343,2.3049513,48.8347833
51344,2.3047062,48.8348541
51345,2.3031193,48.8353078
51346,2.3029422,48.8353557
51347,2.3029039,48.8353661
51348,2.3028822,48.8353719
51349,2.2795931,48.83584
51350,2.2793809,48.8359045
51351,2.278608,48.8361062
51352,2.2785658,48.8361152
51353,2.2785235,48.8361242
51354,2.3116289,48.8453318
51355,2.2904386,48.8360206
51356,2.2905173,48.8360334
51357,2.290892,48.8360462
51358,2.2917393,48.836075
51359,2.2923817,48.8360916
51360,2.3110617,48.8451785
51361,2.3029211,48.8320336
51362,2.3027921,48.8318287
51363,2.3024861,48.831327
51364,2.3024146,48.8312079
51365,2.3020052,48.8305544
51366,2.3019529,48.8303452
51367,2.3019375,48.8302821
51368,2.3019189,48.8302169
51369,2.2778858,48.8362678
51370,2.2903151,48.833953
51371,2.2905465,48.8341018
51372,2.2908853,48.8343229
51373,2.2916508,48.8347909
51374,2.4169974,48.8588265
51375,2.4170375,48.8586717
51376,2.417088,48.8584911
51377,2.4171635,48.8583404
51378,2.4173076,48.8580705
51379,2.4177118,48.8572986
51380,2.4177658,48.8571995
51381,2.4181758,48.856402
51382,2.4182147,48.8563264
51383,2.4182225,48.8563099
51384,2.4181785,48.8659032
51385,2.41819,48.8658752
51386,2.4178679,48.8649394
51387,2.4178662,48.8648847
51388,2.4179066,48.8648331
51389,2.4180494,48.8647915
51390,2.4183836,48.8647239
51391,2.41848,48.8646904
51392,2.4185347,48.864655
51393,2.4185494,48.8646087
51394,2.4186302,48.8641789
51395,2.4186744,48.8639439
51396,2.4187204,48.8636993
51397,2.4169027,48.8745276
51398,2.4160885,48.8738349
51399,2.4153297,48.8747653
51400,2.3377719,48.8552377
51401,2.3379538,48.8547791
51402,2.3379599,48.8547613
51403,2.337978,48.854709
51404,2.33803,48.8545654
51405,2.3382612,48.8539477
51406,2.3383069,48.8538345
51407,2.338329,48.8537797
51408,2.3397255,48.8565491
51409,2.338618,48.8571626
51410,2.2773178,48.8536318
51411,2.2772898,48.8536135
51412,2.2769432,48.8533875
51413,2.2768802,48.8533475
51414,2.2766565,48.8532105
51415,2.2761016,48.8528324
51416,2.2760749,48.8528142
51417,2.2760172,48.8527839
51418,2.2758633,48.8527583
51419,2.3296016,48.8417873
51420,2.318412,48.8247135
51421,2.3190608,48.824569
51422,2.3191225,48.8245557
51423,2.3195052,48.8244904
51424,2.3195524,48.8244815
51425,2.3214274,48.824064
51426,2.3214624,48.8240562
51427,2.2967884,48.8234998
51428,2.2969476,48.8235739
51429,2.2969857,48.823593
51430,2.2971825,48.8236917
51431,2.3283139,48.8467483
51432,2.3284037,48.8467734
51433,2.3285308,48.8468093
51434,2.3286605,48.8468446
51435,2.3230033,48.8373985
51436,2.3231891,48.8369608
51437,2.3377418,48.849288
51438,2.3375973,48.8493047
51439,2.3375326,48.8493084
51440,2.3371646,48.8493094
51441,2.3370194,48.8493037
51442,2.3365063,48.8492794
51443,2.3364658,48.8492775
51444,2.3364213,48.8492762
51445,2.3360726,48.8492685
51446,2.3298174,48.8419154
51447,2.3300389,48.8418412
51448,2.3312276,48.8414516
51449,2.3319347,48.8412204
51450,2.3331694,48.8407978
51451,2.3334337,48.8407133
51452,2.3335177,48.8406864
51453,2.3339164,48.8405538
51454,2.3339733,48.8405351
51455,2.3342784,48.8404351
51456,2.334366,48.8404064
51457,2.3347367,48.8402851
51458,2.3349445,48.8402171
51459,2.3361769,48.8398112
51460,2.3362116,48.8397998
51461,2.3362369,48.839792
51462,2.3364936,48.8397126
51463,2.300245,48.8257438
51464,2.3002521,48.8256249
51465,2.3295687,48.8419998
51466,2.3244578,48.8338007
51467,2.3243945,48.8339562
51468,2.3241832,48.8344911
51469,2.3240049,48.834929
51470,2.3239317,48.8351053
51471,2.3238012,48.8354195
51472,2.3237337,48.8355845
51473,2.3236415,48.8358152
51474,2.3235883,48.8359588
51475,2.3323823,48.8455274
51476,2.3323738,48.8453798
51477,2.3323628,48.8452892
51478,2.3282956,48.8468062
51479,2.3281595,48.8472839
51480,2.3281558,48.8472969
51481,2.328147,48.8473287
51482,2.3281032,48.8474733
51483,2.3279859,48.8479048
51484,2.3279772,48.8479369
51485,2.3279675,48.8479674
51486,2.3219513,48.8360599
51487,2.3226962,48.8365026
51488,2.3227692,48.8365458
51489,2.3230129,48.8366899
51490,2.3230687,48.8367208
51491,2.3049003,48.8266986
51492,2.3047431,48.826934
51493,2.3047223,48.8269652
51494,2.3094048,48.8684692
51495,2.3094795,48.868428
51496,2.3095742,48.8683856
51497,2.3096262,48.8683662
51498,2.3097836,48.8683216
51499,2.3098465,48.8683091
51500,2.3099031,48.8682996
51501,2.2957652,48.8544552
51502,2.2956188,48.8545485
51503,2.295505,48.8546229
51504,2.2906588,48.8523782
51505,2.2912914,48.8517411
51506,2.2913128,48.8517201
51507,2.3324687,48.87088
51508,2.2915086,48.8515476
51509,2.2916402,48.8514226
51510,2.2918812,48.8511682
51511,2.2919109,48.85114
51512,2.2952995,48.8547546
51513,2.2952646,48.8547759
51514,2.295146,48.8548485
51515,2.2946992,48.8551365
51516,2.2939538,48.8556154
51517,2.2936036,48.8558395
51518,2.2932081,48.8560925
51519,2.2929679,48.8562468
51520,2.2928379,48.8563296
51521,2.2920963,48.8568012
51522,2.2919144,48.8569169
51523,2.3330828,48.8441739
51524,2.3341468,48.8430701
51525,2.3343666,48.842846
51526,2.3345523,48.8426567
51527,2.3286252,48.8456779
51528,2.3283458,48.8466414
51529,2.3283357,48.8466882
51530,2.3323996,48.8586756
51531,2.3323257,48.8586284
51532,2.3268728,48.8516864
51533,2.3268355,48.8518063
51534,2.3267642,48.8521344
51535,2.3267204,48.8522948
51536,2.3266578,48.8525063
51537,2.3264272,48.8532903
51538,2.3263696,48.8534803
51539,2.3263055,48.8537273
51540,2.32616,48.8542256
51541,2.3261255,48.8543438
51542,2.3260465,48.8546151
51543,2.3257181,48.8557397
51544,2.3257551,48.8558832
51545,2.3258086,48.8559393
51546,2.3258871,48.8559921
51547,2.3046468,48.8537272
51548,2.3041176,48.8533668
51549,2.3038536,48.8531863
51550,2.3036184,48.8530268
51551,2.2932153,48.858921
51552,2.2932948,48.8589084
51553,2.3311291,48.8461809
51554,2.3313411,48.8459735
51555,2.3313843,48.8459308
51556,2.3314909,48.8458195
51557,2.3315919,48.845714
51558,2.3316929,48.8456085
51559,2.3321311,48.8451454
51560,2.3321708,48.8451081
51561,2.3414591,48.8434042
51562,2.3405563,48.8436481
51563,2.3405083,48.8436594
51564,2.3395628,48.8438271
51565,2.3393615,48.843878
51566,2.3391172,48.8439207
51567,2.3004304,48.8577535
51568,2.3013479,48.8580922
51569,2.3013628,48.8580977
51570,2.3019379,48.858304
51571,2.3020207,48.8583335
51572,2.3022286,48.8584092
51573,2.3022738,48.8584255
51574,2.3026344,48.8585573
51575,2.3031619,48.8587135
51576,2.3032337,48.8587353
51577,2.3033188,48.8587575
51578,2.3034962,48.858808
51579,2.3225901,48.8560122
51580,2.3211853,48.8564481
51581,2.3390422,48.8440268
51582,2.3391186,48.8441689
51583,2.3400044,48.8457998
51584,2.2930445,48.8589012
51585,2.2930217,48.8588858
51586,2.3025428,48.8560826
51587,2.3028509,48.8558934
51588,2.3029533,48.8558296
51589,2.3036276,48.8554092
51590,2.3050567,48.8545186
51591,2.3050869,48.8544997
51592,2.2935842,48.8591112
51593,2.2936068,48.8591266
51594,2.2950238,48.8601235
51595,2.3300102,48.8462958
51596,2.3303897,48.846288
51597,2.3309387,48.8462762
51598,2.3310366,48.8462747
51599,2.290309,48.8359787
51600,2.2898485,48.8358496
51601,2.2898046,48.8358374
51602,2.2896847,48.8358844
51603,2.2895886,48.8364296
51604,2.2895759,48.8365008
51605,2.289528,48.8367895
51606,2.2894216,48.8372997
51607,2.2894051,48.8374234
51608,2.289302,48.8381294
51609,2.2686617,48.8535776
51610,2.268591,48.8535913
51611,2.2685608,48.8535886
51612,2.2685297,48.853575
51613,2.2676114,48.852815
51614,2.2676021,48.8528073
51615,2.3461324,48.8402253
51616,2.3462106,48.840196
51617,2.3462542,48.8401795
51618,2.3463793,48.8401321
51619,2.3464776,48.8400902
51620,2.3469803,48.8398867
51621,2.3470437,48.8398642
51622,2.3415807,48.8284521
51623,2.3416328,48.8280955
51624,2.341642,48.8279612
51625,2.3416487,48.8278624
51626,2.3416165,48.827051
51627,2.3416024,48.8266959
51628,2.3415994,48.8266374
51629,2.3473788,48.8397362
51630,2.3474386,48.8397129
51631,2.3490837,48.8390696
51632,2.3491377,48.8390483
51633,2.355914,48.8413229
51634,2.3558435,48.84153
51635,2.3558241,48.841587
51636,2.3606282,48.8395393
51637,2.360533,48.8395181
51638,2.3593795,48.8391463
51639,2.3581748,48.8387622
51640,2.3578115,48.8386499
51641,2.357257,48.8384702
51642,2.3572253,48.8492523
51643,2.3570938,48.849301
51644,2.3570297,48.8493218
51645,2.3568374,48.8493868
51646,2.3642587,48.8433098
51647,2.3643041,48.8433646
51648,2.3559654,48.8379193
51649,2.3560987,48.8369755
51650,2.356094,48.8369221
51651,2.3569477,48.8383008
51652,2.3570275,48.8382634
51653,2.3567509,48.8383052
51654,2.3565259,48.8382324
51655,2.3564305,48.8382015
51656,2.3562131,48.8381322
51657,2.3561563,48.8381148
51658,2.3754509,48.8356159
51659,2.3754839,48.835589
51660,2.2933943,48.819705
51661,2.293444,48.8197632
51662,2.2935299,48.8198558
51663,2.2935842,48.8199154
51664,2.2938121,48.8201654
51665,2.2939654,48.8203336
51666,2.2940808,48.8204243
51667,2.2941844,48.8205058
51668,2.294207,48.8205235
51669,2.294901,48.8210694
51670,2.2948975,48.8211818
51671,2.2939332,48.8218884
51672,2.293882,48.821922
51673,2.3780743,48.8292537
51674,2.377467,48.8299005
51675,2.293071,48.819793
51676,2.2921118,48.8200511
51677,2.2920192,48.8200765
51678,2.3780444,48.8291188
51679,2.3780661,48.8291279
51680,2.3782848,48.8292188
51681,2.378903,48.8294758
51682,2.3791256,48.8295678
51683,2.3792112,48.8296024
51684,2.3782036,48.8788813
51685,2.3780728,48.8788351
51686,2.378443,48.8789601
51687,2.3784142,48.8789636
51688,2.3783852,48.8789611
51689,2.3783383,48.8789408
51690,2.3783241,48.8789253
51691,2.3783173,48.8789078
51692,2.3783183,48.8788897
51693,2.3783272,48.8788726
51694,2.3783431,48.8788579
51695,2.3783648,48.8788468
51696,2.3783909,48.8788401
51697,2.3784189,48.8788388
51698,2.3784462,48.8788429
51699,2.3784705,48.878852
51700,2.3784897,48.8788654
51701,2.3785022,48.8788819
51702,2.3785067,48.878901
51703,2.3785023,48.87892
51704,2.3784893,48.8789372
51705,2.3784688,48.878951
51706,2.3782284,48.8788245
51707,2.3786215,48.8790995
51708,2.3785003,48.8790261
51709,2.3785729,48.8789857
51710,2.3783691,48.8786618
51711,2.3784426,48.8787696
51712,2.4054464,48.8777633
51713,2.4054043,48.8777474
51714,2.4040706,48.8773999
51715,2.4040214,48.8773886
51716,2.4039748,48.877382
51717,2.4035145,48.877358
51718,2.4034749,48.8773549
51719,2.4034437,48.877345
51720,2.4034229,48.8773295
51721,2.4034156,48.8773189
51722,2.3875935,48.8998698
51723,2.3878034,48.8998111
51724,2.3879289,48.8997759
51725,2.2713034,48.8494883
51726,2.2713801,48.8494557
51727,2.2750461,48.8492765
51728,2.2751935,48.8494292
51729,2.3996566,48.8763366
51730,2.3997083,48.876328
51731,2.3998414,48.8763287
51732,2.3999186,48.8763494
51733,2.4002771,48.8763512
51734,2.4003379,48.876311
51735,2.4006148,48.8763275
51736,2.3367568,48.8398221
51737,2.3367757,48.8399728
51738,2.3271926,48.8499391
51739,2.3276437,48.8483361
51740,2.3277174,48.8480821
51741,2.3277257,48.8480575
51742,2.3192526,48.8624424
51743,2.3193677,48.8623942
51744,2.3194671,48.8623349
51745,2.3194995,48.8623068
51746,2.3195205,48.8622885
51747,2.3458091,48.8375029
51748,2.3458667,48.8374912
51749,2.3460926,48.8374452
51750,2.3463107,48.8374024
51751,2.3468419,48.8372906
51752,2.3470448,48.8372526
51753,2.3473283,48.837213
51754,2.3486162,48.8370643
51755,2.3365962,48.8399906
51756,2.3365942,48.839902
51757,2.3365935,48.8398787
51758,2.3365913,48.8398601
51759,2.3269753,48.8513132
51760,2.3367009,48.839626
51761,2.3180456,48.862886
51762,2.2625588,48.8517221
51763,2.2628665,48.8516965
51764,2.2629698,48.8516837
51765,2.2630608,48.851706
51766,2.263267,48.8517363
51767,2.2634029,48.8516581
51768,2.2634847,48.8513471
51769,2.2635842,48.8511014
51770,2.2636893,48.8509422
51771,2.2640291,48.8505019
51772,2.2643436,48.8502163
51773,2.2614528,48.8492112
51774,2.2619327,48.8494166
51775,2.2621543,48.8495656
51776,2.2623551,48.8497748
51777,2.2627371,48.8504823
51778,2.2629476,48.8513123
51779,2.2629727,48.8515025
51780,2.269858,48.8679838
51781,2.2699705,48.8681175
51782,2.2702063,48.8683804
51783,2.2705575,48.8687541
51784,2.2707046,48.8688965
51785,2.2708907,48.8690766
51786,2.2712429,48.8694008
51787,2.2713226,48.8694721
51788,2.2716542,48.8697574
51789,2.2721252,48.8701501
51790,2.2724042,48.8703838
51791,2.2726151,48.8705699
51792,2.2664091,48.8646058
51793,2.2663911,48.8646228
51794,2.2663026,48.8647124
51795,2.2660023,48.8650099
51796,2.2659315,48.8650855
51797,2.265548,48.865504
51798,2.2652561,48.865854
51799,2.2651065,48.8661029
51800,2.2650701,48.8661635
51801,2.2650008,48.8664006
51802,2.2649772,48.8665164
51803,2.2649632,48.866608
51804,2.3628642,48.8671948
51805,2.3627253,48.8672271
51806,2.3627024,48.8672319
51807,2.360875,48.867574
51808,2.359072,48.8679265
51809,2.3587434,48.8679915
51810,2.3561894,48.8684915
51811,2.3555174,48.8686152
51812,2.269973,48.8471753
51813,2.2692396,48.8474798
51814,2.2718552,48.8469302
51815,2.2963178,48.8917505
51816,2.2963148,48.8917489
51817,2.2960821,48.8916196
51818,2.2985968,48.893005
51819,2.2985081,48.8929559
51820,2.2658894,48.8489455
51821,2.265888,48.8489453
51822,2.2656841,48.8489218
51823,2.2646421,48.8488193
51824,2.2641034,48.8487654
51825,2.2637983,48.8487365
51826,2.2636065,48.8487182
51827,2.2623229,48.8485944
51828,2.2619491,48.8485482
51829,2.2606298,48.848426
51830,2.2605889,48.8484222
51831,2.2605686,48.8484203
51832,2.2605493,48.848416
51833,2.2605312,48.8484111
51834,2.2605148,48.8484045
51835,2.260497,48.8483966
51836,2.2604823,48.8483877
51837,2.2604687,48.8483776
51838,2.2604427,48.8483393
51839,2.2604377,48.8483335
51840,2.2604283,48.8483258
51841,2.2604186,48.8483196
51842,2.2603986,48.8483093
51843,2.2603805,48.848301
51844,2.2603468,48.8482878
51845,2.2603187,48.8482776
51846,2.2601277,48.8482219
51847,2.2601002,48.8482144
51848,2.25988,48.8481546
51849,2.2598401,48.8481436
51850,2.2597519,48.8481328
51851,2.2596749,48.8481269
51852,2.3722868,48.8444526
51853,2.3722312,48.8444983
51854,2.3647814,48.8436671
51855,2.3648508,48.8436554
51856,2.3649022,48.8436486
51857,2.3650748,48.8436365
51858,2.3652276,48.8436395
51859,2.3650661,48.8441743
51860,2.36506,48.8442284
51861,2.3650591,48.8442363
51862,2.3650621,48.8442615
51863,2.3650721,48.8442865
51864,2.3650864,48.8443072
51865,2.3651054,48.844326
51866,2.3651288,48.8443427
51867,2.3504827,48.8259154
51868,2.350632,48.826063
51869,2.351364,48.8267852
51870,2.3526626,48.8280679
51871,2.352594,48.8279944
51872,2.352553,48.8279543
51873,2.3524293,48.8278324
51874,2.3523809,48.8277844
51875,2.3520793,48.8274854
51876,2.4105545,48.8532754
51877,2.410574,48.8531694
51878,2.4106062,48.8529942
51879,2.4106689,48.8526448
51880,2.4106756,48.8526098
51881,2.4112817,48.8607363
51882,2.4113931,48.8607398
51883,2.4114564,48.8607489
51884,2.4117135,48.8607859
51885,2.4120042,48.8608502
51886,2.412389,48.8609683
51887,2.4124772,48.8609848
51888,2.4126619,48.8610194
51889,2.4127921,48.861034
51890,2.4128499,48.8610532
51891,2.4092647,48.8604694
51892,2.4093232,48.8602036
51893,2.4093946,48.8597744
51894,2.4094734,48.8593531
51895,2.4094828,48.8590813
51896,2.4094995,48.8589885
51897,2.4095377,48.8587499
51898,2.4095523,48.8586766
51899,2.4095707,48.8585781
51900,2.4095931,48.858432
